"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.413449745E1,2.800662994E0,1.185615158E1,8.540752411E0
3.415116339E1,3.150846243E0,1.272230530E1,4.997412205E0
3.416782932E1,3.898901701E0,1.212171555E1,1.526782870E0
3.418449526E1,4.131400585E0,1.046327496E1,1.180608630E0
3.420116120E1,3.992601156E0,8.973551750E0,1.907081008E0
3.421782714E1,3.818337679E0,7.973237514E0,3.081098795E0
3.423449307E1,3.118329287E0,7.786178589E0,3.957847595E0
3.425115901E1,2.086649418E0,8.146901131E0,4.009215832E0
3.426782495E1,1.776348114E0,8.444613457E0,3.522771597E0
3.428449089E1,1.857070327E0,8.547143936E0,3.076560736E0
3.430115682E1,1.984181404E0,8.522471428E0,2.871491194E0
3.431782276E1,2.043296576E0,8.503260612E0,2.898293734E0
3.433448870E1,1.891845107E0,8.350791931E0,3.246598244E0
3.435115464E1,1.340916157E0,8.159657478E0,3.488692284E0
3.436782057E1,5.295742154E-1,7.882749557E0,3.666910887E0
3.438448651E1,7.283470780E-2,7.535512447E0,3.578823805E0
3.440115245E1,3.992070910E-3,7.275432587E0,3.047940254E0
3.441781839E1,3.952480257E-1,7.238996506E0,2.285785913E0
3.443448432E1,9.759165645E-1,7.233122349E0,2.057287931E0
3.445115026E1,1.660563111E0,7.273096561E0,2.335369110E0
3.446781620E1,2.016528130E0,7.494228840E0,2.806324959E0
3.448448214E1,1.928282142E0,8.033869743E0,3.027490616E0
3.450114807E1,1.715924621E0,8.453175545E0,2.685949326E0
3.451781401E1,1.463621140E0,8.705306053E0,2.084887266E0
3.453447995E1,1.200016379E0,8.894116402E0,2.312095642E0
3.455114589E1,1.222008228E0,9.137301445E0,3.047067642E0
3.456781182E1,1.490875244E0,9.346007347E0,3.104401827E0
3.458447776E1,1.638703704E0,9.505316734E0,2.399455309E0
3.460114370E1,1.648974538E0,9.712519646E0,1.720414042E0
3.461780964E1,1.675732613E0,1.000858212E1,1.399002075E0
3.463447557E1,1.657561898E0,1.012188244E1,1.560328603E0
3.465114151E1,1.661207080E0,9.873779297E0,2.310720682E0
3.466780745E1,1.707627892E0,9.543524742E0,2.677447081E0
3.468447339E1,1.726716161E0,9.304724693E0,2.350979567E0
3.470113932E1,1.806195378E0,9.203528404E0,1.711318135E0
3.471780526E1,1.668817163E0,9.264317513E0,1.420560837E0
3.473447120E1,1.619766235E0,9.374087334E0,1.633873582E0
3.475113714E1,1.630043626E0,9.248787880E0,1.966316581E0
3.476780307E1,1.738703132E0,8.938218117E0,2.007467508E0
3.478446901E1,1.821707606E0,8.750370026E0,2.324113607E0
3.480113495E1,2.111682177E0,8.704028130E0,2.563988924E0
3.481780089E1,2.385977030E0,8.918488503E0,2.098452330E0
3.483446682E1,2.412763596E0,9.292059898E0,1.753120065E0
3.485113276E1,2.298327446E0,9.605396271E0,2.526552200E0
3.486779870E1,2.482418299E0,1.002975464E1,2.875258207E0
3.488446464E1,2.751008749E0,1.081565857E1,2.200549364E0
3.490113057E1,2.621806622E0,1.171818542E1,1.464245915E0
3.491779651E1,2.367076635E0,1.226007080E1,1.345598340E0
3.493446245E1,2.128178120E0,1.230117702E1,2.174631596E0
3.495112839E1,1.816103935E0,1.236267853E1,3.467732430E0
3.496779432E1,1.589937568E0,1.294700527E1,3.700940847E0
3.498446026E1,1.547043204E0,1.369882679E1,2.378843546E0
3.500112620E1,1.543045998E0,1.422223949E1,1.126523495E0
3.501779214E1,1.181742430E0,1.413643169E1,1.134884357E0
3.503445807E1,4.585100710E-1,1.359673023E1,2.124845266E0
3.505112401E1,-2.142108679E-1,1.276276779E1,2.463376999E0
3.506778995E1,-5.766997337E-1,1.157392788E1,1.979359031E0
3.508445589E1,-8.115689754E-1,1.065508652E1,1.700009704E0
3.510112182E1,-1.196645737E0,1.019795513E1,1.882511735E0
3.511778776E1,-1.196624756E0,1.004565907E1,2.724526167E0
3.513445370E1,-1.071508303E-1,1.019320297E1,4.081797123E0
3.515111964E1,2.669104636E-1,1.042856216E1,4.771944523E0
3.516778557E1,-1.741038822E-2,1.014049244E1,4.705318451E0
3.518445151E1,-1.041968837E-1,1.002502346E1,4.362307072E0
3.520111745E1,9.480783343E-2,1.007828140E1,3.644346237E0
3.521778339E1,1.621299237E-1,9.980942726E0,3.289022684E0
3.523444932E1,1.881356984E-1,9.510663986E0,2.965869904E0
3.525111526E1,4.726268351E-1,8.697312355E0,2.271116972E0
3.526778120E1,6.891306043E-1,7.979915619E0,1.969575286E0
3.528444714E1,7.513237596E-1,7.580863953E0,2.689842939E0
3.530111307E1,7.711456418E-1,7.301363468E0,4.244957447E0
3.531777901E1,5.439928174E-1,7.030831814E0,5.495923519E0
3.533444495E1,7.651990056E-1,6.670690536E0,5.081371784E0
3.535111089E1,1.369543672E0,6.353431225E0,3.884536743E0
3.536777682E1,1.509133816E0,6.103243351E0,3.231804848E0
3.538444276E1,1.330830455E0,5.938079357E0,3.246718407E0
3.540110870E1,8.359758258E-1,5.792691708E0,3.713429213E0
3.541777464E1,2.535187304E-1,5.962486267E0,4.101900578E0
3.543444057E1,-5.230167508E-2,6.222915649E0,4.331593990E0
3.545110651E1,-5.734571442E-2,6.467669010E0,4.936508179E0
3.546777245E1,7.781994343E-2,6.832040310E0,5.724279881E0
3.548443839E1,1.168844700E-1,7.326177597E0,7.073544979E0
3.550110432E1,1.781181842E-1,7.758450985E0,7.979396820E0
3.551777026E1,8.420683742E-1,7.657336712E0,5.852828503E0
3.553443620E1,1.766025901E0,7.632143497E0,4.074690342E0
3.555110214E1,2.195636511E0,7.537343502E0,3.279719591E0
3.556776807E1,2.531977415E0,7.133577347E0,2.443080664E0
3.558443401E1,2.796380758E0,6.776221752E0,2.109516382E0
3.560109995E1,3.325267076E0,6.618532658E0,2.779871702E0
3.561776589E1,4.261432171E0,6.280439377E0,3.990296125E0
3.563443182E1,5.075304508E0,5.693561554E0,5.277586460E0
3.565109776E1,5.267912388E0,5.145437241E0,6.082389355E0
3.566776370E1,4.517304420E0,4.831320286E0,6.582974911E0
3.568442964E1,3.588219404E0,4.508654118E0,6.720043659E0
3.570109557E1,3.399161339E0,4.306136608E0,6.448738098E0
3.571776151E1,3.870932579E0,4.415413857E0,6.026870728E0
3.573442745E1,4.180579662E0,4.689888000E0,5.671592236E0
3.575109339E1,4.298950195E0,5.089155674E0,5.178779125E0
3.576775932E1,4.288103580E0,5.410172939E0,4.585160732E0
3.578442526E1,4.088520527E0,6.781744480E0,7.939408779E0
3.580109120E1,3.145964622E0,1.117223835E1,1.044474411E1
3.581775714E1,5.626674652E0,1.304509735E1,9.791714668E0
3.583442307E1,6.117998123E0,1.089617443E1,3.989000320E0
3.585108901E1,4.842028141E0,1.031499386E1,3.301961184E0
3.586775495E1,3.780715942E0,1.136039639E1,6.254742146E0
3.588442089E1,2.408836603E0,1.151892948E1,4.809634686E0
3.590108682E1,2.738204241E0,1.123366547E1,4.204803944E0
3.591775276E1,3.433662415E0,1.173603535E1,5.225883961E0
3.593441870E1,3.217025757E0,1.256866550E1,3.942277908E0
3.595108464E1,3.066972494E0,1.218477249E1,2.865677834E0
3.596775057E1,2.982493162E0,1.047049713E1,3.400170088E0
3.598441651E1,2.607528687E0,8.592959404E0,3.629728079E0
3.600108245E1,2.426237583E0,7.271646976E0,3.435499191E0
3.601774839E1,2.225144625E0,6.558515072E0,3.579631567E0
3.603441432E1,1.806677461E0,6.467931747E0,3.680933237E0
3.605108026E1,1.270555854E0,6.943784714E0,3.558909416E0
3.606774620E1,8.173446655E-1,7.622717381E0,3.480693102E0
3.608441214E1,8.244498372E-1,8.147369385E0,3.482166529E0
3.610107807E1,1.163045526E0,8.369517326E0,3.555070639E0
3.611774401E1,1.521332383E0,8.433139801E0,3.603431463E0
3.613440995E1,1.574621677E0,8.505940437E0,3.525373220E0
3.615107589E1,1.265883327E0,8.366993904E0,3.046247721E0
3.616774182E1,8.597785830E-1,8.138416290E0,2.533024549E0
3.618440776E1,6.561242938E-1,7.810934544E0,2.376761436E0
3.620107370E1,9.173032641E-1,7.426351070E0,2.454344749E0
3.621773964E1,1.293087125E0,7.337751389E0,3.118307114E0
3.623440557E1,1.698375344E0,7.385584354E0,3.346297264E0
3.625107151E1,2.214534521E0,7.473365784E0,3.083072424E0
3.626773745E1,2.599399328E0,7.672386646E0,2.896094561E0
3.628440339E1,2.540275335E0,8.118953705E0,2.437401533E0
3.630106932E1,2.236907959E0,8.555866241E0,1.990546584E0
3.631773526E1,2.069961786E0,8.869928360E0,2.234316587E0
3.633440120E1,2.183933496E0,9.193826675E0,2.783001661E0
3.635106714E1,2.355408907E0,9.465155602E0,3.109103203E0
3.636773307E1,2.277997255E0,9.646984100E0,3.088454008E0
3.638439901E1,2.138983488E0,9.716232300E0,2.602874041E0
3.640106495E1,2.007561922E0,9.768630981E0,2.050289392E0
3.641773089E1,2.154823065E0,9.742959976E0,2.032746315E0
3.643439682E1,2.247719765E0,9.686439514E0,2.051961660E0
3.645106276E1,2.135185242E0,9.629855156E0,2.169771671E0
3.646772870E1,1.948085427E0,9.545142174E0,2.162447214E0
3.648439464E1,1.792902827E0,9.460822105E0,2.236790895E0
3.650106057E1,1.777622223E0,9.308222771E0,2.387248755E0
3.651772651E1,1.868562222E0,9.088236809E0,2.352887392E0
3.653439245E1,2.016906738E0,8.979693413E0,2.020186663E0
3.655105839E1,2.135514498E0,9.016840935E0,1.552301764E0
3.656772432E1,2.169537544E0,9.081160545E0,1.464042783E0
3.658439026E1,2.343595266E0,9.059020042E0,1.840090752E0
3.660105620E1,2.481293678E0,9.187133789E0,2.127249479E0
3.661772214E1,2.581803083E0,9.444354057E0,2.330869436E0
3.663438807E1,2.594701052E0,9.816383362E0,2.405318022E0
3.665105401E1,2.515510321E0,1.036869335E1,2.019883871E0
3.666771995E1,2.407077074E0,1.086077881E1,1.275382400E0
3.668438589E1,2.321767092E0,1.146561718E1,8.583500385E-1
3.670105182E1,2.232481956E0,1.208054352E1,1.200167298E0
3.671771776E1,2.135598183E0,1.288999844E1,1.852377295E0
3.673438370E1,1.996546745E0,1.399998856E1,2.015037298E0
3.675104964E1,1.805182457E0,1.496937180E1,1.813105226E0
3.676771557E1,1.548578620E0,1.527471161E1,1.383533597E0
3.678438151E1,1.055265427E0,1.465946865E1,1.363465428E0
3.680104745E1,4.008435905E-1,1.335897732E1,1.619889140E0
3.681771339E1,-6.507862359E-2,1.210332012E1,1.202672362E0
3.683437932E1,-3.738756180E-1,1.084653091E1,7.252293229E-1
3.685104526E1,-5.807678103E-1,9.595012665E0,9.793839455E-1
3.686771120E1,-8.333992362E-1,8.884765625E0,2.005156279E0
3.688437714E1,-5.340405181E-2,9.197592735E0,3.216721773E0
3.690104307E1,9.757344127E-1,9.652477264E0,4.084106922E0
3.691770901E1,8.315334320E-1,9.919894218E0,4.364100456E0
3.693437495E1,6.200294495E-1,1.036138248E1,4.454658508E0
3.695104089E1,6.905776858E-1,1.079590893E1,4.840492725E0
3.696770682E1,7.896521688E-1,1.084976578E1,5.364601612E0
3.698437276E1,8.863220811E-1,1.042502975E1,4.001416683E0
3.700103870E1,7.109797597E-1,9.825718880E0,3.029560745E-1
3.701770464E1,4.164099693E-1,8.926539421E0,-2.495226383E0
3.703437057E1,1.929383725E-1,7.946912766E0,-2.012623072E0
3.705103651E1,4.538744688E-1,7.589422703E0,-5.091237426E-1
3.706770245E1,1.161525249E0,7.745854855E0,1.805592418E0
3.708436839E1,2.102001429E0,7.902418137E0,5.710067272E0
3.710103432E1,1.501912713E0,7.669702530E0,6.371969223E0
3.711770026E1,6.673705578E-1,7.339385986E0,5.429371357E0
3.713436620E1,7.776700854E-1,7.182637691E0,4.839908123E0
3.715103214E1,4.795065820E-1,7.233491421E0,4.849309921E0
3.716769807E1,-1.485907435E-1,7.051018238E0,4.896932602E0
3.718436401E1,-5.195744634E-1,6.829198837E0,4.127692699E0
3.720102995E1,-3.682558835E-1,7.165966034E0,3.068217516E0
3.721769589E1,-2.994843759E-2,7.576852322E0,2.398339033E0
3.723436182E1,6.426866055E-1,7.682337284E0,2.710522652E0
3.725102776E1,1.610739827E0,7.312159061E0,3.546754122E0
3.726769370E1,2.268968821E0,7.176274776E0,4.225437164E0
3.728435964E1,2.422973871E0,7.415658951E0,4.580302238E0
3.730102557E1,3.030770540E0,7.368802547E0,4.884894848E0
3.731769151E1,3.698903322E0,7.355298519E0,5.384302616E0
3.733435745E1,4.034262180E0,7.230293274E0,5.345153809E0
3.735102339E1,3.806593180E0,6.679034710E0,4.173189640E0
3.736768932E1,3.543149710E0,5.879323959E0,3.100754976E0
3.738435526E1,3.846782923E0,5.044614792E0,3.354984999E0
3.740102120E1,4.030346394E0,4.341956615E0,4.757640362E0
3.741768714E1,3.647569418E0,4.094316006E0,6.112314701E0
3.743435307E1,3.253239870E0,4.313133240E0,6.763847828E0
3.745101901E1,3.373666525E0,4.617149830E0,7.101901531E0
3.746768495E1,3.844309092E0,4.859134197E0,7.553605556E0
3.748435089E1,4.279046535E0,5.045855999E0,7.273068905E0
3.750101682E1,4.357519150E0,5.292407036E0,6.508695126E0
3.751768276E1,3.589188814E0,6.022245884E0,6.344212055E0
3.753434870E1,1.819582820E0,8.632936478E0,7.674589157E0
3.755101464E1,2.219584227E0,1.214918041E1,7.985944271E0
3.756768057E1,4.848777294E0,1.260743427E1,6.497051239E0
3.758434651E1,4.114221096E0,1.153878880E1,4.517440796E0
3.760101245E1,2.645787477E0,1.061702061E1,6.048868656E0
3.761767839E1,1.481064200E0,1.002681637E1,6.979560852E0
3.763434432E1,2.261087179E0,9.943424225E0,4.263668537E0
3.765101026E1,2.980704069E0,1.059703445E1,3.172442675E0
3.766767620E1,2.845927954E0,1.177853107E1,4.141061306E0
3.768434214E1,2.247702599E0,1.253906155E1,3.851241827E0
3.770100807E1,2.357498169E0,1.215385914E1,2.770491838E0
3.771767401E1,2.565249681E0,1.099188232E1,2.232632875E0
3.773433995E1,2.675855637E0,9.473455429E0,2.688342333E0
3.775100589E1,2.605504274E0,8.042009354E0,3.873431206E0
3.776767182E1,2.412762403E0,7.005007267E0,4.444192410E0
3.778433776E1,2.217178106E0,6.420537949E0,4.172253609E0
3.780100370E1,1.655935884E0,6.240184307E0,3.573912859E0
3.781766964E1,7.971193790E-1,6.624665737E0,3.031199455E0
3.783433557E1,4.855292737E-1,7.835543156E0,2.582878828E0
3.785100151E1,7.709090114E-1,8.894748688E0,2.675776243E0
3.786766745E1,1.203226209E0,9.075977325E0,3.039407015E0
3.788433339E1,1.788752198E0,8.655478477E0,3.227432966E0
3.790099932E1,1.973273635E0,8.286656380E0,2.933755875E0
3.791766526E1,1.569133639E0,8.298046112E0,2.512818336E0
3.793433120E1,1.022664309E0,8.321279526E0,2.493614912E0
3.795099714E1,8.591229320E-1,8.187415123E0,3.043724775E0
3.796766307E1,1.171666026E0,8.065090179E0,3.489733696E0
3.798432901E1,1.747910857E0,8.027689934E0,3.285477400E0
3.800099495E1,1.915006042E0,8.261591911E0,2.696370125E0
3.801766089E1,1.975464463E0,8.432361603E0,2.151598930E0
3.803432682E1,1.954941392E0,8.508921623E0,1.714760184E0
3.805099276E1,1.783431649E0,8.573117256E0,1.865340829E0
3.806765870E1,1.517217040E0,8.569565773E0,2.318147898E0
3.808432464E1,1.476375103E0,8.844340324E0,2.640225887E0
3.810099057E1,1.439078331E0,9.205177307E0,2.937154055E0
3.811765651E1,1.355946660E0,9.454145432E0,3.106756210E0
3.813432245E1,1.409518600E0,9.595030785E0,3.009726763E0
3.815098839E1,1.659902930E0,9.399197578E0,2.665756226E0
3.816765432E1,2.067829370E0,9.201333046E0,2.067738295E0
3.818432026E1,2.310724497E0,9.196102142E0,1.738057494E0
3.820098620E1,2.153363466E0,9.263840675E0,2.082793951E0
3.821765214E1,1.967954278E0,9.291761398E0,2.755093813E0
3.823431807E1,1.956295013E0,9.279297829E0,2.933517694E0
3.825098401E1,1.830006719E0,9.331543922E0,2.689322233E0
3.826764995E1,1.760979652E0,9.401513100E0,2.577329397E0
3.828431589E1,1.815975308E0,9.393662453E0,2.472849607E0
3.830098182E1,1.800410748E0,9.312139511E0,2.315366745E0
3.831764776E1,1.871025443E0,9.282775879E0,2.286001444E0
3.833431370E1,2.168017626E0,9.271000862E0,2.130149603E0
3.835097964E1,2.287123680E0,9.297400475E0,1.763968468E0
3.836764557E1,2.285107374E0,9.406376839E0,1.969692588E0
3.838431151E1,2.237325907E0,9.828756332E0,2.309105396E0
3.840097745E1,1.982495189E0,1.032781219E1,2.150583982E0
3.841764339E1,1.698233247E0,1.116240311E1,1.869189262E0
3.843430932E1,1.647795081E0,1.196482849E1,1.951433301E0
3.845097526E1,1.703971744E0,1.253208923E1,1.772232413E0
3.846764120E1,1.855530739E0,1.298954010E1,1.667314410E0
3.848430714E1,1.646543622E0,1.351295948E1,1.580753684E0
3.850097307E1,1.354070783E0,1.386736584E1,1.449006677E0
3.851763901E1,1.282854199E0,1.397734547E1,1.348169684E0
3.853430495E1,1.418954968E0,1.364905262E1,6.494857669E-1
3.855097089E1,1.260732770E0,1.269261169E1,1.894968897E-1
3.856763682E1,8.893020749E-1,1.171467590E1,1.057577669E-3
3.858430276E1,4.629053771E-1,1.097436905E1,-2.493177205E-1
3.860096870E1,1.896937042E-1,1.026770687E1,-1.469390541E-1
3.861763464E1,-5.524755642E-2,9.564364433E0,5.591269135E-1
3.863430057E1,-3.301354870E-2,9.260711670E0,1.857369781E0
3.865096651E1,2.956874073E-1,9.671141624E0,3.867471695E0
3.866763245E1,6.584772468E-2,1.009549046E1,5.091804504E0
3.868429839E1,9.283860773E-2,1.044791508E1,4.156063557E0
3.870096432E1,7.119979858E-1,1.037788677E1,2.615259886E0
3.871763026E1,1.401852012E0,9.973144531E0,2.280094385E0
3.873429620E1,1.886631131E0,9.616204262E0,3.206462860E0
3.875096214E1,1.995525956E0,9.514037132E0,3.636990786E0
3.876762807E1,1.741123319E0,9.729904175E0,2.926440477E0
3.878429401E1,1.174175858E0,9.768428802E0,1.278890014E0
3.880095995E1,3.376139700E-1,9.380134583E0,-1.160981953E-1
3.881762589E1,-2.294493318E-1,8.760794640E0,1.250187010E-1
3.883429182E1,6.728665531E-2,8.232051849E0,1.291858077E0
3.885095776E1,8.380887508E-1,7.939081192E0,2.637066364E0
3.886762370E1,1.489338040E0,7.720750332E0,4.177605152E0
3.888428964E1,1.527631402E0,7.754347324E0,5.262320042E0
3.890095557E1,1.309935927E0,8.020159721E0,5.565170765E0
3.891762151E1,1.122609973E0,8.503311157E0,5.654425144E0
3.893428745E1,3.024585247E-1,8.657469749E0,3.836009979E0
3.895095339E1,6.939262897E-2,7.896457672E0,2.648925781E0
3.896761932E1,6.367820501E-1,7.115591526E0,3.075179338E0
3.898428526E1,1.393980145E0,6.630213261E0,3.484882593E0
3.900095120E1,1.993927598E0,6.376268387E0,3.894533873E0
3.901761714E1,2.406538486E0,6.260099888E0,4.267854691E0
3.903428307E1,2.523398399E0,6.423557281E0,4.902057648E0
3.905094901E1,2.569819212E0,6.820787907E0,5.291655064E0
3.906761495E1,2.712327719E0,7.002105713E0,5.140603542E0
3.908428089E1,2.855164289E0,7.012426853E0,4.954573154E0
3.910094682E1,3.094345331E0,6.799418926E0,4.866054535E0
3.911761276E1,3.357465744E0,6.361296177E0,4.990530014E0
3.913427870E1,3.318968058E0,5.854036808E0,5.012849331E0
3.915094464E1,3.003410578E0,5.493436337E0,5.088546276E0
3.916761057E1,2.638476372E0,5.351540089E0,5.695434570E0
3.918427651E1,2.643800497E0,5.423202038E0,6.917639256E0
3.920094245E1,2.855761290E0,5.740667820E0,8.029944420E0
3.921760839E1,2.993069887E0,6.113428593E0,7.898510456E0
3.923427432E1,3.168874025E0,6.103302479E0,7.000338078E0
3.925094026E1,3.507950544E0,5.640590668E0,6.403552532E0
3.926760620E1,3.781953096E0,5.194706440E0,6.425568104E0
3.928427214E1,4.064957142E0,5.107307911E0,7.057888508E0
3.930093807E1,4.149608612E0,5.410863400E0,7.160840511E0
3.931760401E1,4.226605892E0,5.893777370E0,6.938985348E0
3.933426995E1,4.575729370E0,6.796669006E0,7.908813477E0
3.935093589E1,5.002014637E0,8.678840637E0,7.017133713E0
3.936760182E1,6.257034302E0,9.910684586E0,5.324375153E0
3.938426776E1,7.003399372E0,9.545305252E0,6.785167694E0
3.940093370E1,5.182114124E0,9.431242943E0,8.259835243E0
3.941759964E1,3.106210470E0,9.965023041E0,6.889661312E0
3.943426557E1,2.036241293E0,1.021772099E1,4.044303894E0
3.945093151E1,1.542287350E0,1.055854893E1,2.815410376E0
3.946759745E1,1.807817459E0,1.053387260E1,2.986544609E0
3.948426339E1,2.586899757E0,9.904174805E0,3.891904831E0
3.950092932E1,2.856127977E0,9.219085693E0,3.649105310E0
3.951759526E1,2.760812044E0,8.276469231E0,2.792303085E0
3.953426120E1,2.608922243E0,7.285576344E0,2.403718948E0
3.955092714E1,2.694656610E0,6.724469662E0,2.573380232E0
3.956759307E1,2.856946230E0,6.914211750E0,3.005742073E0
3.958425901E1,2.305267096E0,7.930407047E0,3.548047781E0
3.960092495E1,1.074089170E0,9.406777382E0,3.507025957E0
3.961759089E1,4.315337241E-1,9.844608307E0,3.499336958E0
3.963425682E1,5.924665332E-1,9.449236870E0,3.336405993E0
3.965092276E1,1.249380589E0,8.759704590E0,2.997813225E0
3.966758870E1,1.810593128E0,8.297421455E0,2.807789564E0
3.968425464E1,2.340467453E0,8.148264885E0,2.878998995E0
3.970092057E1,2.219633341E0,8.371493340E0,2.915223837E0
3.971758651E1,1.596297383E0,8.597377777E0,2.652960539E0
3.973425245E1,1.264081836E0,8.800364494E0,2.408798218E0
3.975091839E1,1.418968797E0,8.693953514E0,2.550995350E0
3.976758432E1,1.679640293E0,8.558798790E0,2.420004845E0
3.978425026E1,1.803813815E0,8.496901512E0,2.043982983E0
3.980091620E1,1.839988351E0,8.501568794E0,1.666799188E0
3.981758214E1,1.940251708E0,8.502972603E0,1.476251721E0
3.983424807E1,2.045080900E0,8.555726051E0,1.333315849E0
3.985091401E1,2.127039433E0,8.557007790E0,1.690750122E0
3.986757995E1,2.115663290E0,8.588845253E0,2.439873695E0
3.988424589E1,1.972514510E0,8.820929527E0,2.890060663E0
3.990091182E1,1.769733548E0,9.078071594E0,2.619930267E0
3.991757776E1,1.580561161E0,9.163028717E0,2.095874548E0
3.993424370E1,1.608528972E0,9.196722984E0,1.981520057E0
3.995090964E1,1.828868747E0,9.113825798E0,2.107294083E0
3.996757557E1,1.839610100E0,9.091420174E0,2.088935614E0
3.998424151E1,1.613486886E0,9.058787346E0,1.846410394E0
4.000090745E1,1.770371437E0,9.250041962E0,1.535589814E0
4.001757339E1,1.653527260E0,9.425820351E0,9.456188083E-1
4.003423932E1,1.451683640E0,9.506292343E0,3.861491680E-1
4.005090526E1,1.665617108E0,9.357794762E0,1.034162879E0
4.006757120E1,2.014930964E0,9.497978210E0,2.948901415E0
4.008423714E1,2.482006073E0,9.657280922E0,4.983743191E0
4.010090307E1,2.003852129E0,9.369174004E0,4.436858177E0
4.011756901E1,1.602774024E0,9.282601357E0,2.648465872E0
4.013423495E1,1.795414805E0,9.500332832E0,2.232841492E0
4.015090089E1,2.009725332E0,9.929982185E0,3.154022455E0
4.016756682E1,2.021303415E0,1.013839722E1,3.595589399E0
4.018423276E1,2.105451345E0,9.940338135E0,2.774511337E0
4.020089870E1,2.166380882E0,9.681822777E0,2.037006140E0
4.021756464E1,1.860390306E0,9.475821495E0,2.019787073E0
4.023423057E1,1.656700969E0,9.156783104E0,1.624311805E0
4.025089651E1,1.563801765E0,9.301615715E0,7.434579730E-1
4.026756245E1,1.441683769E0,1.077479458E1,5.960927606E-1
