"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.321787089E1,-1.259576082E0,-1.058631390E-1,1.047058925E-1
3.323453682E1,-1.550094366E0,-2.400027364E-1,2.914535627E-2
3.325120276E1,-1.617070794E0,-3.997716308E-1,-1.299795136E-2
3.326786870E1,-1.485365987E0,-5.211591721E-1,7.951907814E-2
3.328453464E1,-1.243311048E0,-5.785062909E-1,3.061867356E-1
3.330120057E1,-1.102383733E0,-4.547752142E-1,4.900304377E-1
3.331786651E1,-1.221622109E0,-1.182847992E-1,4.328342080E-1
3.333453245E1,-1.512365699E0,2.010141760E-1,2.251843214E-1
3.335119839E1,-1.790042043E0,3.421234787E-1,5.377335101E-2
3.336786432E1,-1.989572644E0,3.808640838E-1,-2.566636354E-2
3.338453026E1,-2.124880552E0,3.829037845E-1,-4.604315758E-2
3.340119620E1,-2.179803610E0,2.530050874E-1,-2.014980465E-2
3.341786214E1,-2.203336716E0,-9.344165772E-2,6.525360048E-2
3.343452807E1,-2.190342426E0,-5.243666172E-1,2.043515742E-1
3.345119401E1,-2.096415758E0,-6.950712800E-1,3.363496661E-1
3.346785995E1,-1.937811017E0,-4.748605490E-1,4.381130338E-1
3.348452589E1,-1.755032659E0,-4.708573595E-2,4.893290699E-1
3.350119182E1,-1.534425139E0,4.154456854E-1,4.838239849E-1
3.351785776E1,-1.237830400E0,8.522389531E-1,4.426424801E-1
3.353452370E1,-8.385620713E-1,1.110361338E0,4.072219729E-1
3.355118964E1,-4.223347902E-1,9.439025521E-1,3.999411762E-1
3.356785557E1,-9.259384125E-2,3.788041770E-1,5.020579696E-1
3.358452151E1,1.412841380E-1,-2.986216843E-1,7.365127206E-1
3.360118745E1,3.243198097E-1,-8.097293377E-1,9.711703062E-1
3.361785339E1,5.253137350E-1,-1.138533711E0,1.117923975E0
3.363451932E1,7.001445889E-1,-1.650768638E0,1.167675853E0
3.365118526E1,5.051588416E-1,-2.641699314E0,1.160457730E0
3.366785120E1,1.011793390E-1,-2.957728386E0,1.166054964E0
3.368451714E1,-1.557623744E-1,-2.232688427E0,1.221294641E0
3.370118307E1,-2.886526287E-1,-1.138122559E0,1.290432215E0
3.371784901E1,-3.668297529E-1,-3.084835410E-1,1.354411244E0
3.373451495E1,-4.574846923E-1,2.218392640E-1,1.415218592E0
3.375118089E1,-5.538943410E-1,4.409910440E-1,1.462318659E0
3.376784682E1,-6.031252742E-1,4.419141412E-1,1.458704591E0
3.378451276E1,-5.727944374E-1,3.924792409E-1,1.379979372E0
3.380117870E1,-4.700090289E-1,4.370823503E-1,1.198996425E0
3.381784464E1,-3.259308934E-1,5.544541478E-1,9.501055479E-1
3.383451057E1,-1.809145212E-1,6.064799428E-1,7.163629532E-1
3.385117651E1,-2.159592509E-2,5.364568830E-1,5.575807095E-1
3.386784245E1,1.452665031E-1,3.578618467E-1,4.621147811E-1
3.388450839E1,3.389534354E-1,1.882102042E-1,4.118407071E-1
3.390117432E1,5.312163234E-1,2.206137627E-1,3.512517810E-1
3.391784026E1,6.588972807E-1,3.717485368E-1,2.339147329E-1
3.393450620E1,7.868298888E-1,5.003543496E-1,5.573695898E-2
3.395117214E1,9.832877517E-1,5.256828666E-1,-1.539890766E-1
3.396783807E1,1.190042853E0,4.422212243E-1,-3.874545991E-1
3.398450401E1,1.334774137E0,3.165426850E-1,-6.061335802E-1
3.400116995E1,1.066122055E0,-9.048966765E-1,-5.525224805E-1
3.401783589E1,5.663957000E-1,-2.145304680E0,2.207629085E-1
3.403450182E1,7.248158455E-1,-4.307015240E-1,6.960998774E-1
3.405116776E1,8.432233930E-1,1.135904551E0,1.481516361E-1
3.406783370E1,7.547530532E-1,9.176537991E-1,-6.544096470E-1
3.408449964E1,5.915381908E-1,1.207104698E-1,-1.092355371E0
3.410116557E1,4.806847870E-1,3.690698743E-1,-1.203225613E0
3.411783151E1,5.338299870E-1,6.906632781E-1,-1.186195374E0
3.413449745E1,9.085732102E-1,3.208205700E-1,-1.051479816E0
3.415116339E1,1.173500538E0,-4.518783838E-2,-8.164651394E-1
3.416782932E1,9.927106500E-1,2.011448294E-1,-6.409351826E-1
3.418449526E1,6.594492793E-1,8.243504167E-1,-5.433172584E-1
3.420116120E1,4.054005742E-1,1.363795877E0,-4.795846939E-1
3.421782714E1,3.012032509E-1,1.675914884E0,-4.461539686E-1
3.423449307E1,3.238859773E-1,1.707579017E0,-4.197824299E-1
3.425115901E1,3.524270356E-1,1.459667921E0,-3.260350525E-1
3.426782495E1,3.315241337E-1,1.197362781E0,-2.044681907E-1
3.428449089E1,2.868026793E-1,1.068746924E0,-1.375476420E-1
3.430115682E1,2.446658611E-1,9.434466362E-1,-1.431278586E-1
3.431782276E1,2.276169658E-1,7.556558251E-1,-2.115240693E-1
3.433448870E1,2.998898625E-1,5.161048174E-1,-3.043355048E-1
3.435115464E1,4.816767573E-1,2.539913058E-1,-3.442731202E-1
3.436782057E1,7.249343395E-1,-1.082890630E-1,-2.687833607E-1
3.438448651E1,1.023013592E0,-3.881283402E-1,-1.001868024E-1
3.440115245E1,1.279174447E0,-4.594711065E-1,7.071895152E-2
3.441781839E1,1.378415942E0,-3.074794710E-1,1.671515703E-1
3.443448432E1,1.310631990E0,-3.418824635E-4,1.465466172E-1
3.445115026E1,1.168341637E0,2.740652561E-1,7.314456627E-3
3.446781620E1,1.008333206E0,3.390012383E-1,-2.096073031E-1
3.448448214E1,8.508455157E-1,1.536135823E-1,-3.877100348E-1
3.450114807E1,6.768321991E-1,-6.100702286E-2,-4.477356374E-1
3.451781401E1,4.823145866E-1,-1.152048633E-1,-3.902746737E-1
3.453447995E1,3.293411136E-1,-8.660793304E-2,-2.356187701E-1
3.455114589E1,3.311017752E-1,-2.171691209E-1,-6.597942859E-2
3.456781182E1,4.522193968E-1,-4.754928946E-1,4.239892960E-2
3.458447776E1,5.606928468E-1,-6.765875816E-1,7.640701532E-2
3.460114370E1,6.027479172E-1,-6.650850773E-1,7.351073623E-2
3.461780964E1,6.088936925E-1,-3.690831959E-1,5.100445822E-2
3.463447557E1,5.963406563E-1,6.424780935E-2,1.163660735E-2
3.465114151E1,6.008095741E-1,2.987929285E-1,-3.202052414E-2
3.466780745E1,6.138032079E-1,1.815842241E-1,-7.655657083E-2
3.468447339E1,5.370000005E-1,-1.580326557E-1,-1.088363603E-1
3.470113932E1,3.703979850E-1,-3.849811852E-1,-1.325876713E-1
3.471780526E1,1.882910430E-1,-4.073477089E-1,-1.475010514E-1
3.473447120E1,7.817138731E-2,-3.184165359E-1,-1.475861073E-1
3.475113714E1,7.361442596E-2,-2.025857270E-1,-1.602217257E-1
3.476780307E1,8.984953910E-2,-1.523416787E-1,-1.878218651E-1
3.478446901E1,1.115372330E-1,-1.095986515E-1,-2.161536515E-1
3.480113495E1,1.522475481E-1,-8.116673678E-2,-2.604146004E-1
3.481780089E1,1.208922416E-1,-3.418779001E-2,-3.283713758E-1
3.483446682E1,-3.866673633E-2,4.643540084E-2,-3.862364590E-1
3.485113276E1,-1.797359884E-1,7.271165028E-3,-4.058040977E-1
3.486779870E1,-2.103653848E-1,-2.169363350E-1,-4.051186442E-1
3.488446464E1,-2.549262941E-1,-4.180681109E-1,-4.319196343E-1
3.490113057E1,-4.093310237E-1,-4.418879151E-1,-4.543289542E-1
3.491779651E1,-6.228849292E-1,-3.819307089E-1,-4.193779826E-1
3.493446245E1,-7.694395185E-1,-4.363910556E-1,-3.477705419E-1
3.495112839E1,-6.979512572E-1,-7.806308866E-1,-2.838426530E-1
3.496779432E1,-4.487742186E-1,-1.349239945E0,-2.486025393E-1
3.498446026E1,-2.479145080E-1,-1.769094706E0,-2.763988376E-1
3.500112620E1,-1.946018338E-1,-1.638429284E0,-3.545742929E-1
3.501779214E1,-1.530294269E-1,-1.061033964E0,-4.340625107E-1
3.503445807E1,4.134501517E-2,-4.481857419E-1,-4.554052055E-1
3.505112401E1,3.213976920E-1,8.639429510E-2,-3.993075490E-1
3.506778995E1,4.492721558E-1,6.528333426E-1,-2.835449874E-1
3.508445589E1,3.425147533E-1,1.132742047E0,-1.583126783E-1
3.510112182E1,2.696349472E-2,1.420077562E0,-8.221410215E-3
3.511778776E1,-4.299475849E-1,1.432855725E0,1.474209726E-1
3.513445370E1,-8.928719163E-1,1.167408824E0,1.627663374E-1
3.515111964E1,-1.264238715E0,7.111572623E-1,3.489305452E-2
3.516778557E1,-1.554484725E0,2.183270901E-1,-3.825796396E-2
3.518445151E1,-1.738191009E0,-1.220969781E-1,-6.980884820E-3
3.520111745E1,-1.822138906E0,-1.026411057E-1,7.286036015E-2
3.521778339E1,-1.857032061E0,1.757945269E-1,1.679555178E-1
3.523444932E1,-1.855601549E0,3.489888906E-1,2.681629062E-1
3.525111526E1,-1.881611466E0,4.051262140E-1,3.344585598E-1
3.526778120E1,-1.936233759E0,4.296176434E-1,3.349305987E-1
3.528444714E1,-1.901040792E0,4.280528724E-1,3.145411313E-1
3.530111307E1,-1.688169718E0,2.992643714E-1,2.686887681E-1
3.531777901E1,-1.293755293E0,1.090442110E-2,2.299199998E-1
3.533444495E1,-9.377824664E-1,-3.316158354E-1,2.009010911E-1
3.535111089E1,-7.892373204E-1,-4.938479960E-1,1.127650291E-1
3.536777682E1,-8.248059750E-1,-4.700625539E-1,4.549492151E-3
3.538444276E1,-9.432815909E-1,-4.184471667E-1,-4.659608752E-2
3.540110870E1,-1.014811754E0,-3.893463910E-1,1.184842736E-2
3.541777464E1,-9.732901454E-1,-3.390335143E-1,2.167740762E-1
3.543444057E1,-8.325366378E-1,-1.979676038E-1,5.230512023E-1
3.545110651E1,-5.860610604E-1,-3.643571958E-2,8.247637749E-1
3.546777245E1,-2.390697896E-1,1.387696061E-2,1.059387565E0
3.548443839E1,1.073264554E-1,-2.357473075E-1,1.204415917E0
3.550110432E1,1.548290998E-1,-1.462540030E0,1.261748195E0
3.551777026E1,-5.351189896E-2,-2.692121744E0,1.261779428E0
3.553443620E1,-1.651471108E-1,-2.631564379E0,1.286155224E0
3.555110214E1,-1.932485700E-1,-1.790161252E0,1.372234941E0
3.556776807E1,-1.713558882E-1,-7.304362655E-1,1.498369455E0
3.558443401E1,-2.444773614E-1,1.741173267E-1,1.605852723E0
3.560109995E1,-4.249399602E-1,5.306242108E-1,1.634347796E0
3.561776589E1,-5.603320003E-1,5.200873017E-1,1.522898316E0
3.563443182E1,-5.073751807E-1,4.673139751E-1,1.251279593E0
3.565109776E1,-2.862398624E-1,5.338134170E-1,8.721742630E-1
3.566776370E1,-5.279900506E-5,6.256551147E-1,5.441068411E-1
3.568442964E1,2.535965741E-1,5.313727856E-1,3.855116069E-1
3.570109557E1,4.627336860E-1,4.453057647E-1,3.176721334E-1
3.571776151E1,6.720034480E-1,4.496631622E-1,2.420724332E-1
3.573442745E1,8.929490447E-1,4.146544635E-1,1.259025633E-1
3.575109339E1,1.155391097E0,3.722268343E-1,-1.951313391E-2
3.576775932E1,1.409024000E0,4.513983130E-1,-1.997620463E-1
3.578442526E1,1.303284049E0,-1.806953400E-1,-3.425212502E-1
3.580109120E1,6.654843092E-1,-1.750015140E0,2.760167047E-2
3.581775714E1,7.033934593E-1,-8.176831603E-1,6.743889451E-1
3.583442307E1,9.864723086E-1,5.273692608E-1,4.892117083E-1
3.585108901E1,1.105682135E0,1.232703090E0,-1.673479676E-1
3.586775495E1,1.065352559E0,3.240839839E-1,-7.258089781E-1
3.588442089E1,9.676955342E-1,-3.966776729E-1,-9.810524583E-1
3.590108682E1,8.215270042E-1,4.954781011E-2,-9.997007251E-1
3.591775276E1,8.117167354E-1,6.061903834E-1,-9.770860076E-1
3.593441870E1,8.030309081E-1,8.975117207E-1,-9.076411128E-1
3.595108464E1,6.132600307E-1,1.084754229E0,-7.976384163E-1
3.596775057E1,4.642839432E-1,1.284378290E0,-6.619145870E-1
3.598441651E1,4.623520970E-1,1.469759703E0,-4.768714905E-1
3.600108245E1,5.090942979E-1,1.527979970E0,-2.816093266E-1
3.601774839E1,5.432361960E-1,1.409651160E0,-1.306664944E-1
3.603441432E1,5.604240298E-1,1.073756695E0,-4.238981009E-2
3.605108026E1,5.429493785E-1,7.653653622E-1,1.943900250E-2
3.606774620E1,5.057897568E-1,5.851376057E-1,7.954656333E-2
3.608441214E1,4.796023667E-1,4.373033047E-1,1.155266762E-1
3.610107807E1,5.076156259E-1,2.524483502E-1,7.849208266E-2
3.611774401E1,6.101364493E-1,4.943328723E-2,-3.377965838E-2
3.613440995E1,7.796177864E-1,-9.899073094E-2,-1.780106127E-1
3.615107589E1,9.313946366E-1,-2.359513342E-1,-2.824701369E-1
3.616774182E1,9.750171304E-1,-4.369929135E-1,-3.061681390E-1
3.618440776E1,9.537463784E-1,-5.700706244E-1,-2.539947927E-1
3.620107370E1,9.113843441E-1,-5.274416804E-1,-1.982499361E-1
3.621773964E1,8.879240155E-1,-4.811708331E-1,-2.171397507E-1
3.623440557E1,8.751049638E-1,-5.826023817E-1,-3.035542667E-1
3.625107151E1,7.961469293E-1,-7.153382897E-1,-4.413078725E-1
3.626773745E1,6.651458144E-1,-7.854503989E-1,-6.041243672E-1
3.628440339E1,5.173525214E-1,-7.039155960E-1,-7.153182030E-1
3.630106932E1,3.405144215E-1,-5.123376846E-1,-7.013722658E-1
3.631773526E1,2.013842463E-1,-3.808285594E-1,-5.713914633E-1
3.633440120E1,1.785338521E-1,-4.097917080E-1,-3.906516135E-1
3.635106714E1,2.663902342E-1,-5.514187813E-1,-2.277329862E-1
3.636773307E1,4.193024635E-1,-7.188560367E-1,-9.141936153E-2
3.638439901E1,5.613760352E-1,-7.400149703E-1,2.600381151E-2
3.640106495E1,6.163432002E-1,-5.638946891E-1,1.293873787E-1
3.641773089E1,6.108066440E-1,-3.860009015E-1,1.755011976E-1
3.643439682E1,5.685266852E-1,-2.463634610E-1,1.375330538E-1
3.645106276E1,5.093557239E-1,-2.048209161E-1,5.745974183E-2
3.646772870E1,4.309801459E-1,-2.742938101E-1,-2.657822520E-2
3.648439464E1,3.700951934E-1,-3.717989028E-1,-9.700559825E-2
3.650106057E1,3.578074276E-1,-4.169648886E-1,-1.546501219E-1
3.651772651E1,3.729782701E-1,-4.574155211E-1,-2.235584855E-1
3.653439245E1,3.658678830E-1,-4.861797690E-1,-3.045485914E-1
3.655105839E1,2.881251872E-1,-4.388739467E-1,-3.876876235E-1
3.656772432E1,1.490724236E-1,-3.316301107E-1,-4.585525095E-1
3.658439026E1,4.154112563E-2,-2.614905238E-1,-5.157244205E-1
3.660105620E1,-9.859140962E-3,-2.525191605E-1,-5.666400790E-1
3.661772214E1,-2.792519331E-2,-2.939382195E-1,-5.945894122E-1
3.663438807E1,-3.159761056E-2,-3.687225580E-1,-5.996317267E-1
3.665105401E1,-7.026749104E-2,-4.613098502E-1,-5.627634525E-1
3.666771995E1,-1.983600259E-1,-4.872804880E-1,-4.742391109E-1
3.668438589E1,-3.878661096E-1,-5.058026910E-1,-3.434878886E-1
3.670105182E1,-5.173562169E-1,-6.440737844E-1,-2.034000456E-1
3.671771776E1,-4.521766901E-1,-9.034371972E-1,-1.010693982E-1
3.673438370E1,-2.265458107E-1,-1.088392615E0,-4.603052884E-2
3.675104964E1,4.698565230E-2,-9.796796441E-1,-2.747359127E-2
3.676771557E1,2.924436331E-1,-5.689550638E-1,-3.140442073E-2
3.678438151E1,4.817126095E-1,-3.334290534E-2,-4.202686250E-2
3.680104745E1,6.337041259E-1,4.318785071E-1,-2.231969312E-2
3.681771339E1,6.436922550E-1,8.215230107E-1,3.224836662E-2
3.683437932E1,4.165084958E-1,1.131228089E0,1.023910269E-1
3.685104526E1,3.884047642E-2,1.270784020E0,1.615006328E-1
3.686771120E1,-3.159874082E-1,1.198365808E0,2.020872235E-1
3.688437714E1,-5.660829544E-1,1.033437133E0,1.696268916E-1
3.690104307E1,-7.176465392E-1,8.337439895E-1,-3.778156638E-2
3.691770901E1,-8.122160435E-1,6.419231892E-1,-2.373430133E-1
3.693437495E1,-8.720090985E-1,5.544299483E-1,-2.923211157E-1
3.695104089E1,-8.923106790E-1,5.081404448E-1,-2.414298952E-1
3.696770682E1,-8.516345620E-1,2.088427991E-1,-1.147095338E-1
3.698437276E1,-8.627131581E-1,-3.175761402E-1,6.709515303E-2
3.700103870E1,-1.196080685E0,-7.411574721E-1,2.803655267E-1
3.701770464E1,-1.801793694E0,-5.933321118E-1,4.991932511E-1
3.703437057E1,-2.332038641E0,-1.547820717E-1,6.509661674E-1
3.705103651E1,-2.604622841E0,1.910465658E-1,7.034376264E-1
3.706770245E1,-2.583384037E0,5.442621112E-1,6.454917192E-1
3.708436839E1,-2.071619749E0,7.608904243E-1,4.384039044E-1
3.710103432E1,-1.311339617E0,7.464151978E-1,2.183450758E-1
3.711770026E1,-7.935376167E-1,4.281993508E-1,1.825709343E-1
3.713436620E1,-5.264346600E-1,-3.938015550E-2,2.100375891E-1
3.715103214E1,-3.426685333E-1,-4.460002184E-1,2.978795469E-1
3.716769807E1,-1.816125512E-1,-7.848824859E-1,4.983287752E-1
3.718436401E1,-1.546155363E-1,-1.093019128E0,7.303271294E-1
3.720102995E1,-4.357978106E-1,-1.493753552E0,8.940796852E-1
3.721769589E1,-9.947075248E-1,-1.911129236E0,9.757437706E-1
3.723436182E1,-1.491822600E0,-1.916230917E0,1.009041309E0
3.725102776E1,-1.691276431E0,-1.451636076E0,9.832398891E-1
3.726769370E1,-1.599519491E0,-6.874125600E-1,8.987377286E-1
3.728435964E1,-1.344907403E0,-5.229863897E-2,8.704727292E-1
3.730102557E1,-1.160369635E0,-7.425383478E-2,9.058729410E-1
3.731769151E1,-1.029279470E0,-8.363149166E-1,9.039829373E-1
3.733435745E1,-6.958757043E-1,-1.002890825E0,8.443772793E-1
3.735102339E1,-4.093888998E-1,-4.916271269E-1,7.322649956E-1
3.736768932E1,-3.995380104E-1,1.101448536E-1,6.082988381E-1
3.738435526E1,-5.178520679E-1,6.172719598E-1,4.727398455E-1
3.740102120E1,-5.257681012E-1,8.679633737E-1,3.095652461E-1
3.741768714E1,-3.269239962E-1,8.520369530E-1,1.576991081E-1
3.743435307E1,-5.436526611E-3,7.637569904E-1,4.992173985E-2
3.745101901E1,3.557881415E-1,7.314671874E-1,-8.127409965E-3
3.746768495E1,7.174494267E-1,6.606650949E-1,-8.225515485E-2
3.748435089E1,1.035238981E0,4.615121782E-1,-2.392904460E-1
3.750101682E1,1.308205366E0,2.961426079E-1,-4.852177501E-1
3.751768276E1,1.461418033E0,3.352326155E-2,-7.401026487E-1
3.753434870E1,1.129216075E0,-9.427050948E-1,-6.475390196E-1
3.755101464E1,8.427032828E-1,-9.188942909E-1,4.281681031E-2
3.756768057E1,8.093206882E-1,3.083984852E-1,3.711594045E-1
3.758434651E1,7.430400252E-1,8.016057014E-1,6.283197552E-2
3.760101245E1,9.190244079E-1,6.904313564E-1,-2.966538370E-1
3.761767839E1,1.263565421E0,3.457816243E-1,-4.420648217E-1
3.763434432E1,1.270269513E0,5.531280860E-2,-6.104681492E-1
3.765101026E1,9.559285641E-1,-1.683302782E-2,-8.559017181E-1
3.766767620E1,7.095542550E-1,1.059844047E-1,-1.026080370E0
3.768434214E1,6.355009079E-1,4.134413600E-1,-1.010339499E0
3.770100807E1,5.801196098E-1,8.221382499E-1,-8.596341014E-1
3.771767401E1,4.623896480E-1,1.161782622E0,-6.820637584E-1
3.773433995E1,3.591391444E-1,1.355693221E0,-4.896635413E-1
3.775100589E1,3.889660835E-1,1.316388965E0,-3.095566332E-1
3.776767182E1,5.309672952E-1,1.031786203E0,-1.478944719E-1
3.778433776E1,6.805334091E-1,6.841390729E-1,-4.814786464E-2
3.780100370E1,7.464888096E-1,3.851934671E-1,6.416445598E-3
3.781766964E1,7.424073815E-1,1.322134435E-1,8.707737923E-2
3.783433557E1,6.686795354E-1,1.422491204E-2,1.882362366E-1
3.785100151E1,5.678560138E-1,5.296466500E-2,2.332776189E-1
3.786766745E1,5.150942206E-1,1.441255957E-1,1.856867373E-1
3.788433339E1,5.552048087E-1,2.077654302E-1,3.606220335E-2
3.790099932E1,6.186788678E-1,2.083950341E-1,-1.740636826E-1
3.791766526E1,6.228191853E-1,1.450050324E-1,-3.334261775E-1
3.793433120E1,5.772528648E-1,5.060791597E-2,-3.717119098E-1
3.795099714E1,5.686303973E-1,-6.785297394E-2,-3.257242739E-1
3.796766307E1,6.365745664E-1,-2.275835127E-1,-2.793262303E-1
3.798432901E1,6.797744632E-1,-4.030219316E-1,-3.180834651E-1
3.800099495E1,6.232225299E-1,-5.683338046E-1,-4.091705978E-1
3.801766089E1,4.864445925E-1,-6.664105058E-1,-4.678115249E-1
3.803432682E1,3.157241940E-1,-6.471057534E-1,-4.876638651E-1
3.805099276E1,1.601373851E-1,-5.063323975E-1,-4.521121085E-1
3.806765870E1,1.079155952E-1,-3.121568561E-1,-3.474580944E-1
3.808432464E1,1.534030288E-1,-1.728704274E-1,-2.176139951E-1
3.810099057E1,2.493959367E-1,-2.555215359E-1,-1.156084165E-1
3.811765651E1,3.738085032E-1,-5.049622059E-1,-3.567303717E-2
3.813432245E1,5.117995143E-1,-6.853434443E-1,2.855867520E-2
3.815098839E1,6.301431656E-1,-6.601409316E-1,4.545950145E-2
3.816765432E1,6.714064479E-1,-4.462270141E-1,-9.616054595E-3
3.818432026E1,5.884910822E-1,-1.640461981E-1,-1.163521633E-1
3.820098620E1,4.405478239E-1,-1.423670538E-2,-2.054483294E-1
3.821765214E1,3.315876722E-1,-6.821688265E-2,-2.367460430E-1
3.823431807E1,2.750963867E-1,-2.056380361E-1,-2.433021963E-1
3.825098401E1,2.133237720E-1,-3.708035052E-1,-2.369598448E-1
3.826764995E1,1.647200286E-1,-4.779805541E-1,-2.141625583E-1
3.828431589E1,1.674810052E-1,-5.154118538E-1,-1.927189827E-1
3.830098182E1,1.947354823E-1,-5.089853406E-1,-1.759984493E-1
3.831764776E1,2.518981993E-1,-4.683541656E-1,-1.600420475E-1
3.833431370E1,3.128970265E-1,-3.598096669E-1,-1.759147942E-1
3.835097964E1,3.031129837E-1,-2.545321286E-1,-2.308788002E-1
3.836764557E1,2.496065050E-1,-2.536950707E-1,-2.857922614E-1
3.838431151E1,2.596864402E-1,-3.262993693E-1,-3.314855993E-1
3.840097745E1,3.042232394E-1,-3.663753271E-1,-3.337952495E-1
3.841764339E1,3.248797059E-1,-3.528107405E-1,-2.675008476E-1
3.843430932E1,3.517288566E-1,-2.667752802E-1,-1.684087515E-1
3.845097526E1,3.888221085E-1,-2.122985870E-1,-7.102780044E-2
3.846764120E1,4.008697867E-1,-2.662123740E-1,-1.967626438E-2
3.848430714E1,4.282013774E-1,-4.316641688E-1,-2.591188997E-3
3.850097307E1,4.786432385E-1,-5.245212913E-1,3.368008509E-2
3.851763901E1,5.682549477E-1,-4.977574050E-1,6.701263785E-2
3.853430495E1,5.941872001E-1,-3.724472821E-1,3.504364938E-2
3.855097089E1,4.859340489E-1,-1.400142163E-1,-5.522988737E-2
3.856763682E1,2.968110144E-1,1.949383765E-1,-1.313020587E-1
3.858430276E1,1.877875067E-3,5.497033000E-1,-1.467599869E-1
3.860096870E1,-3.752585053E-1,8.018530011E-1,-1.018336341E-1
3.861763464E1,-7.121148705E-1,9.935335517E-1,-8.144192398E-4
3.863430057E1,-8.910072446E-1,1.142529607E0,1.262435019E-1
3.865096651E1,-8.363119960E-1,1.181118369E0,1.882202327E-1
3.866763245E1,-5.657570958E-1,9.769378304E-1,2.160119414E-1
3.868429839E1,-3.605434299E-1,6.784302592E-1,2.749003172E-1
3.870096432E1,-4.538144767E-1,5.898595452E-1,3.069960177E-1
3.871763026E1,-7.695530057E-1,6.432564259E-1,2.783835828E-1
3.873429620E1,-1.139969707E0,3.996632993E-1,2.101149559E-1
3.875096214E1,-1.526278257E0,-4.753135443E-1,1.488830745E-1
3.876762807E1,-1.875986457E0,-1.457291842E0,1.640720963E-1
3.878429401E1,-2.078578472E0,-1.620136976E0,2.910681367E-1
3.880095995E1,-2.164169073E0,-9.173073173E-1,4.886301160E-1
3.881762589E1,-2.169090748E0,6.073676795E-2,6.892892718E-1
3.883429182E1,-2.034224987E0,7.638439536E-1,7.689505219E-1
3.885095776E1,-1.745893598E0,1.172601104E0,6.812674403E-1
3.886762370E1,-1.309227705E0,1.282683372E0,4.619106352E-1
3.888428964E1,-7.902701497E-1,1.057144880E0,2.494737804E-1
3.890095557E1,-3.503645360E-1,5.544685125E-1,1.779278517E-1
3.891762151E1,-2.529121041E-1,-2.252538502E-1,3.040638566E-1
3.893428745E1,-8.554975986E-1,-1.406905055E0,6.986556053E-1
3.895095339E1,-1.454849482E0,-1.613533854E0,1.110950351E0
3.896761932E1,-1.722256303E0,-1.080215693E0,1.290823340E0
3.898428526E1,-1.781290174E0,-6.868237853E-1,1.220223784E0
3.900095120E1,-1.697086215E0,-4.287856817E-1,9.992038012E-1
3.901761714E1,-1.486661792E0,-6.337106228E-2,7.606412172E-1
3.903428307E1,-1.277943850E0,1.410528552E-3,6.231431961E-1
3.905094901E1,-1.117545247E0,-2.580180168E-1,6.453557014E-1
3.906761495E1,-9.474955201E-1,-3.634476662E-1,7.688717842E-1
3.908428089E1,-7.708248496E-1,-1.645718664E-1,9.017324448E-1
3.910094682E1,-6.393520832E-1,1.418503821E-1,9.927371740E-1
3.911761276E1,-5.674332380E-1,3.468445241E-1,9.868197441E-1
3.913427870E1,-5.185810924E-1,4.878528714E-1,8.697106838E-1
3.915094464E1,-4.845286012E-1,6.502566338E-1,7.194573879E-1
3.916761057E1,-4.388893247E-1,7.669158578E-1,6.236796975E-1
3.918427651E1,-3.003766239E-1,7.424744964E-1,5.899851918E-1
3.920094245E1,-6.386203319E-2,5.499657989E-1,5.830588341E-1
3.921760839E1,1.946585327E-1,3.371708989E-1,5.896033049E-1
3.923427432E1,4.147903323E-1,2.735804021E-1,5.979629159E-1
