"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.958045089E1,5.770576000E-2,-2.791379452E0,-2.776619434E0
1.959711755E1,-6.463339925E-1,-2.547061443E0,-2.868945837E0
1.961378422E1,-2.055737495E0,-1.217331886E0,-2.778126240E0
1.963045089E1,-2.317437649E0,-1.213970184E-1,-2.930659056E0
1.964711755E1,-1.399455786E0,7.721605301E-1,-2.136991501E0
1.966378422E1,-3.365505338E-1,1.061416626E0,-5.860171318E-1
1.968045088E1,4.887722731E-1,1.366262436E0,4.932506084E-1
1.969711755E1,6.237913966E-1,1.452842712E0,5.228180885E-1
1.971378422E1,8.714504838E-1,1.169702530E0,3.685784340E-2
1.973045088E1,1.017337561E0,8.244361877E-1,-4.781124592E-1
1.974711755E1,8.323180079E-1,4.967498779E-2,-4.684391022E-1
1.976378421E1,5.663917065E-1,-7.859268188E-1,-2.998902798E-1
1.978045088E1,2.880483866E-1,-1.170127869E0,-3.994123936E-1
1.979711755E1,-1.160144806E-3,-1.213923454E0,-6.044416428E-1
1.981378421E1,-5.072569847E-2,-9.922761917E-1,-5.991907120E-1
1.983045088E1,2.819484472E-2,-3.610048294E-1,-1.751968861E-1
1.984711754E1,2.793245912E-1,-7.809162140E-2,1.447181702E-1
1.986378421E1,5.924149156E-1,-1.112251282E-1,5.714991093E-1
1.988045088E1,8.578225970E-1,-2.019052505E-1,6.837484837E-1
1.989711754E1,1.317162514E0,-4.505968094E-1,6.078453064E-1
1.991378421E1,1.454789639E0,-5.496463776E-1,5.309669971E-1
1.993045087E1,1.436388850E0,-5.173616409E-1,5.837837458E-1
1.994711754E1,1.243371725E0,-3.512067795E-1,6.755769253E-1
1.996378421E1,9.264341593E-1,-2.883968353E-1,9.699186087E-1
1.998045087E1,9.388669133E-1,-4.387083054E-1,1.198155522E0
1.999711754E1,1.086780548E0,-4.176807404E-1,1.069500685E0
2.001378420E1,1.116052985E0,-4.210548401E-1,9.079589844E-1
2.003045087E1,1.116127253E0,-4.313611984E-1,9.454392195E-1
2.004711754E1,1.016997337E0,-4.113512039E-1,1.206484079E0
2.006378420E1,9.780300856E-1,-3.784036636E-1,1.422158360E0
2.008045087E1,8.371308446E-1,-1.970462799E-1,1.379164457E0
2.009711753E1,8.525192142E-1,1.971406937E-1,7.190027833E-1
2.011378420E1,9.382067323E-1,1.082341194E0,-7.241487503E-2
2.013045087E1,6.780139208E-1,2.516164780E0,-6.374996305E-1
2.014711753E1,3.768718243E-1,3.799091339E0,-6.220272779E-1
2.016378420E1,2.863382697E-1,5.600007057E0,6.155264378E-2
2.018045086E1,6.784150600E-1,6.159073830E0,4.900203943E-1
2.019711753E1,1.807442784E0,5.017088890E0,-1.012904644E-1
2.021378420E1,2.697685003E0,3.360738754E0,-5.079794526E-1
2.023045086E1,2.226859093E0,9.726524353E-1,-1.170354843E0
2.024711753E1,1.183441401E0,-1.069282532E0,-1.674328327E0
2.026378419E1,4.123987854E-1,-2.271716595E0,-1.974057317E0
2.028045086E1,4.123987854E-1,-2.271716595E0,-1.974057317E0
2.029711753E1,-1.522867918E0,-3.328500271E0,-2.295944929E0
2.031378419E1,-2.636019945E0,-2.749038696E0,-2.633561134E0
2.033045086E1,-3.360967398E0,-1.744733334E0,-3.230340481E0
2.034711752E1,-3.271509171E0,-2.718772888E-1,-3.914129257E0
2.036378419E1,-2.329275131E0,6.478719711E-1,-4.102549076E0
2.038045086E1,-5.646988153E-1,2.014994621E0,-3.251279593E0
2.039711752E1,7.012225389E-1,2.988335609E0,-2.126024246E0
2.041378419E1,1.466243863E0,3.124875069E0,3.484073162E0
2.043045085E1,-3.440895677E-2,1.537991524E0,4.327328205E0
2.044711752E1,-5.352801681E-1,1.865959167E-1,5.265736580E-2
2.046378419E1,-2.556443214E-1,-5.070352554E-1,-1.665359497E0
2.048045085E1,4.186414927E-2,-1.322103977E0,-1.368864059E0
2.049711752E1,2.530934811E-1,-1.643673420E0,-7.719769478E-1
2.051378418E1,5.975838900E-1,-1.505672455E0,-9.289977551E-1
2.053045085E1,7.684982419E-1,-1.380516529E0,-1.135717154E0
2.054711752E1,8.138693571E-1,-1.210810661E0,-1.192113876E0
2.056378418E1,7.068088055E-1,-9.199008942E-1,-1.292477608E0
2.058045085E1,7.387087941E-1,-4.014282227E-1,-1.580924749E0
2.059711751E1,1.007657886E0,-9.657764435E-2,-1.647752762E0
2.061378418E1,1.213039398E0,-4.323387146E-2,-1.065380812E0
2.063045085E1,5.797769427E-1,7.712554932E-2,-4.399063587E-1
2.064711751E1,-7.679543495E-1,-4.514980316E-2,3.883657455E-1
2.066378418E1,-8.929952383E-1,-6.911849976E-2,1.229288816E0
2.068045084E1,-5.074138641E-1,-1.148452759E-1,1.812818050E0
2.069711751E1,-1.871309429E-1,-3.013048172E-1,1.418433666E0
2.071378418E1,1.374636889E-1,-7.246494293E-1,4.430305958E-1
2.073045084E1,2.611916363E-1,-6.149320602E-1,5.139429569E-1
2.074711751E1,4.244620502E-1,-5.235166550E-1,1.061434031E0
2.076378417E1,4.244620502E-1,-5.235166550E-1,1.061434031E0
2.078045084E1,1.204406381E0,-1.169744492E0,-4.076910019E-2
2.079711751E1,5.212110877E-1,-1.012044907E0,-1.738895416E0
2.081378417E1,4.196928740E-1,-9.988975525E-1,-1.945337892E0
2.083045084E1,1.217655778E0,-7.002010345E-1,-7.129628658E-1
2.084711750E1,1.281292200E0,8.529348373E-1,-7.525408268E-1
2.086378417E1,4.093985558E-1,2.884609222E0,-1.285717249E0
2.088045084E1,2.553750277E-1,3.902633667E0,-1.321383953E0
2.089711750E1,1.660438180E-1,4.877686501E0,1.740206480E0
2.091378417E1,2.623425126E-1,3.391602516E0,4.706223011E-1
2.093045083E1,1.096243382E0,4.401493073E-1,-2.874445438E0
2.094711750E1,4.468942881E-1,-2.893190384E-1,-3.201858044E0
2.096378417E1,-9.681125879E-1,-2.461528778E-1,-2.060578823E0
2.098045083E1,-1.623684525E0,-3.895187378E-2,-1.279981613E0
2.099711750E1,-1.305838346E0,3.877811432E-1,-1.854256749E0
2.101378416E1,-8.156955242E-1,4.590206146E-1,-2.847987175E0
2.103045083E1,-7.075854540E-1,-1.588726044E-1,-3.024507761E0
2.104711750E1,-6.195073128E-1,-8.053188324E-1,-2.731451988E0
2.106378416E1,-3.908377886E-1,-1.132917404E0,-2.515362263E0
2.108045083E1,-3.080127239E-1,-9.422874451E-1,-2.126399994E0
2.109711749E1,-2.693749368E-1,-2.738733292E-1,-1.075924397E0
2.111378416E1,-1.335777044E-1,2.655582428E-1,-2.760539055E-1
2.113045083E1,4.235083163E-1,8.394088745E-1,5.746316910E-2
2.114711749E1,8.037047386E-1,1.015699387E0,-1.416051388E-1
2.116378416E1,1.150515676E0,9.078617096E-1,-2.326047421E-1
2.118045082E1,1.230084062E0,5.449266434E-1,-6.917691231E-2
2.119711749E1,9.342799187E-1,2.142572403E-1,-2.327096462E-1
2.121378416E1,7.879403234E-1,1.432132721E-2,-5.171189308E-1
2.123045082E1,7.228653431E-1,-3.554725647E-1,-5.950784683E-1
2.124711749E1,7.099900246E-1,-5.933227539E-1,-6.270430088E-1
2.126378415E1,5.850999355E-1,-4.552650452E-1,-9.446908832E-1
2.128045082E1,3.137436807E-1,-1.766614914E-1,-1.094085932E0
2.129711749E1,1.987822056E-1,-1.245985031E-1,-1.012505770E0
2.131378415E1,1.381914318E-1,-1.754312515E-1,-7.317611575E-1
2.133045082E1,1.993739307E-1,-2.441711426E-1,-4.397752285E-1
2.134711748E1,2.906972766E-1,-1.946191788E-1,1.302537918E-1
2.136378415E1,4.023377895E-1,-1.659402847E-1,4.364075661E-1
2.138045082E1,7.807866335E-1,-1.345624924E-1,4.503840208E-1
2.139711748E1,1.021142125E0,-6.309032440E-2,2.681967020E-1
2.141378415E1,1.007512212E0,4.859352112E-2,3.120563030E-1
2.143045081E1,9.262513518E-1,7.983112335E-2,5.269320607E-1
2.144711748E1,9.262513518E-1,7.983112335E-2,5.269320607E-1
2.146378415E1,1.099996567E0,1.757612228E-1,3.048889041E-1
2.148045081E1,9.843553901E-1,3.361911774E-1,2.519683242E-1
2.149711748E1,7.897808552E-1,4.949216843E-1,6.692066789E-1
2.151378414E1,8.158479929E-1,5.730524063E-1,9.716458321E-1
2.153045081E1,9.601447582E-1,4.389514923E-1,8.482027054E-1
2.154711748E1,1.056776643E0,3.336753845E-1,2.870867848E-1
2.156378414E1,9.725362062E-1,2.782611847E-1,2.323795557E-1
2.158045081E1,6.706519127E-1,2.209463120E-1,8.501361609E-1
2.159711747E1,6.601247787E-1,1.099052429E-1,9.374476671E-1
2.161378414E1,5.197566748E-1,1.899013519E-1,3.096195459E-1
2.163045081E1,5.046997070E-1,9.171848297E-1,1.704341769E-1
2.164711747E1,7.478371859E-1,1.322999954E0,1.552739739E-1
2.166378414E1,9.736176729E-1,1.982740402E0,-5.238582492E-1
2.168045080E1,1.247314334E0,2.986178398E0,-1.006159782E0
2.169711747E1,1.536660194E0,3.410175323E0,-6.950123906E-1
2.171378414E1,1.889503360E0,3.002224922E0,-3.596247435E-1
2.173045080E1,1.871308208E0,2.150798798E0,-6.009423733E-1
2.174711747E1,1.050902605E0,8.130760193E-1,-1.158087492E0
2.176378413E1,4.794902205E-1,-6.007051468E-1,-1.282212257E0
2.178045080E1,-2.620705962E-2,-1.488929749E0,-1.117051005E0
2.179711747E1,-8.790186644E-1,-2.324779034E0,-8.713831902E-1
2.181378413E1,-1.545459986E0,-2.591128349E0,-7.423181534E-1
2.183045080E1,-1.994840741E0,-2.423471928E0,-9.572873116E-1
2.184711746E1,-1.200462341E0,-1.752196312E0,-1.399642706E0
2.186378413E1,-2.862655818E-1,-1.366662979E-1,-1.760267973E0
2.188045080E1,6.651586294E-2,1.225468636E0,-1.747805119E0
2.189711746E1,4.329482019E-1,2.610590935E0,-1.627829552E0
2.191378413E1,7.776741385E-1,2.866266251E0,-1.297488451E0
2.193045079E1,6.832730770E-1,1.868484497E0,-1.445846558E0
2.194711746E1,4.483676851E-1,8.587656021E-1,-1.758752823E0
2.196378413E1,2.479331195E-1,-6.251811981E-2,-1.743227720E0
2.198045079E1,-1.652911305E-2,-5.220661163E-1,-1.415259600E0
2.199711746E1,-1.883344352E-1,-1.131866455E0,-9.140894413E-1
2.201378412E1,-1.930678785E-1,-1.230897427E0,-7.860167027E-1
2.203045079E1,-5.067422390E-1,-7.832231522E-1,-1.203545570E0
2.204711746E1,-3.890081644E-1,-5.403480530E-1,-1.820585489E0
2.206378412E1,1.201476455E-1,-5.683317184E-1,-2.595116854E0
2.208045079E1,2.815712094E-1,-5.711278915E-1,-2.849249363E0
2.209711745E1,-8.366203308E-2,-3.566055298E-1,-2.484001875E0
2.211378412E1,-2.151974142E-1,-1.771926880E-1,-1.880835056E0
2.213045079E1,2.634109855E-1,-7.047653198E-3,-6.177847385E-1
2.214711745E1,1.912233829E-1,1.622858047E-1,3.450121880E-1
2.216378412E1,-7.951232195E-1,3.528013229E-1,8.189859390E-1
2.218045078E1,-6.417801380E-1,1.960468292E-2,6.856417656E-1
2.219711745E1,-3.604698777E-1,-3.487682343E-1,1.291551590E-1
2.221378412E1,-2.578917742E-1,-5.754432678E-1,-5.118441582E-1
2.223045078E1,1.587671041E-2,-8.724737167E-1,-1.378277063E0
2.224711745E1,1.717305183E-1,-8.961467743E-1,-1.113987684E0
2.226378411E1,3.019811511E-1,-6.122741699E-1,-4.200620651E-1
2.228045078E1,2.962378860E-1,-2.460594177E-1,-6.191420555E-2
2.229711745E1,3.631355762E-1,-7.499122620E-2,-1.802537441E-1
2.231378411E1,7.252656817E-1,4.331302643E-2,-3.698513508E-1
2.233045078E1,9.581201077E-1,7.218265533E-2,-2.506349087E-1
2.234711744E1,1.167760611E0,-1.576404572E-1,1.670579910E-1
2.236378411E1,1.168378115E0,-3.031883240E-1,4.728641510E-1
2.238045078E1,6.240153909E-1,-1.301631927E-1,5.781366825E-1
2.239711744E1,1.554445624E-1,-1.994895935E-2,6.758058071E-1
2.241378411E1,3.914361596E-1,-2.289953232E-1,9.422869682E-1
2.243045077E1,6.276140213E-1,-5.016183853E-1,1.134383440E0
2.244711744E1,8.861252666E-1,-2.912797928E-1,1.606183052E0
2.246378411E1,1.117107868E0,1.107968330E0,1.199563026E0
2.248045077E1,5.273143649E-1,3.400043488E0,-3.589835167E-1
2.249711744E1,1.819628477E-2,4.226826668E0,-1.734919429E0
2.251378410E1,-2.954403460E-1,4.286414146E0,-2.313291550E0
2.253045077E1,-2.004750967E-1,3.752112389E0,-1.582726598E0
2.254711744E1,-3.595149815E-1,1.506625175E0,-4.919605255E-1
2.256378410E1,-5.818076134E-1,-5.602893829E-1,-4.239075184E-1
2.258045077E1,-6.306140423E-1,-1.397230148E0,-1.382170439E0
2.259711743E1,-1.068813682E0,-1.552302361E0,-1.861128807E0
2.261378410E1,-1.484163523E0,-1.854981899E0,-2.247712135E0
2.263045077E1,-1.178371906E0,-2.041037560E0,-2.603924990E0
2.264711743E1,-1.081553698E0,-2.002780914E0,-3.070581198E0
2.266378410E1,-1.551440716E0,-1.822512150E0,-3.214765310E0
2.268045076E1,-2.254656792E0,-1.216797829E0,-3.627240896E0
2.269711743E1,-2.511510611E0,-4.583320618E-1,-3.912507296E0
2.271378410E1,-1.729505062E0,3.160409927E-1,-3.346366882E0
2.273045076E1,-3.881606460E-1,5.601615906E-1,-2.139049292E0
2.274711743E1,1.281953931E0,1.006580353E0,1.319312572E0
2.276378409E1,9.528869390E-1,1.383157730E0,2.145156145E0
2.278045076E1,2.642302513E-1,1.256487846E0,1.083979607E0
2.279711743E1,6.991636753E-2,6.116237640E-1,-2.985811234E-1
2.281378409E1,3.516245484E-1,8.543777466E-2,-4.565443993E-1
2.283045076E1,5.960685611E-1,-2.972278595E-1,-3.567793369E-1
2.284711742E1,5.230012536E-1,-4.634141922E-1,-3.022036552E-1
2.286378409E1,1.933436394E-1,-6.396684647E-1,-4.513030052E-1
2.288045076E1,1.098861098E-1,-6.979036331E-1,-8.034608364E-1
2.289711742E1,1.017670333E-1,-7.191114426E-1,-8.256895542E-1
2.291378409E1,1.531866193E-1,-6.457462311E-1,-6.551547050E-1
2.293045075E1,3.377032876E-1,-3.275671005E-1,-5.704107285E-1
2.294711742E1,5.379092097E-1,-1.983289719E-1,-1.273127794E-1
2.296378409E1,9.898995161E-1,-3.147249222E-1,5.081306696E-1
2.298045075E1,1.270166636E0,-4.144334793E-1,6.470421553E-1
2.299711742E1,1.412783384E0,-5.372447968E-1,5.914614201E-1
2.301378408E1,1.393972516E0,-5.379981995E-1,5.543118715E-1
2.303045075E1,9.732913375E-1,-4.895849228E-1,6.733797789E-1
2.304711742E1,6.946707368E-1,-2.956619263E-1,7.980462313E-1
2.306378408E1,6.943730116E-1,-2.078313828E-1,7.835406065E-1
2.308045075E1,7.217411995E-1,-2.740316391E-1,6.458662748E-1
2.309711741E1,7.567239404E-1,-3.289747238E-1,3.388178349E-1
2.311378408E1,6.990159750E-1,-2.838821411E-1,1.666325331E-1
2.313045075E1,6.577659845E-1,-2.720098495E-1,2.956119776E-1
2.314711741E1,6.932125092E-1,-2.585391998E-1,5.103106499E-1
2.316378408E1,5.779779553E-1,-6.725788116E-2,5.137877464E-1
2.318045074E1,3.836175799E-1,1.319303513E-1,6.110333800E-1
2.319711741E1,2.660071254E-1,2.531976700E-1,1.276825428E0
2.321378408E1,2.584737241E-1,2.557325363E-1,2.039120197E0
2.323045074E1,7.167301178E-1,3.737115860E-1,1.971511602E0
2.324711741E1,1.142621160E0,6.479082108E-1,1.047414303E0
2.326378407E1,8.692102432E-1,1.817245483E0,2.538340688E-1
2.328045074E1,7.744675875E-1,2.516117096E0,1.056578994E0
2.329711741E1,8.525633812E-1,2.840275764E0,1.310275555E0
2.331378407E1,7.414954305E-1,3.628208160E0,-9.582269192E-2
2.333045074E1,8.302957416E-1,4.272847176E0,-9.246803522E-1
2.334711740E1,1.549552679E0,4.102681160E0,-4.459682703E-1
2.336378407E1,2.275440931E0,3.034328461E0,-3.478745222E-1
2.338045074E1,2.489514828E0,1.036921501E0,-1.871629715E0
2.339711740E1,1.524334311E0,-1.047868729E-1,-2.313955784E0
2.341378407E1,4.452406764E-1,-1.223867416E0,-1.339981794E0
2.343045073E1,-4.288735390E-1,-1.781178474E0,1.978759766E-1
2.344711740E1,-1.650215149E0,-1.704556465E0,1.563330650E0
2.346378407E1,-2.996952057E0,-5.801734924E-1,1.184173584E0
2.348045073E1,-2.494135380E0,1.199194908E0,-4.989633560E-1
2.349711740E1,-1.361824512E0,2.342394829E0,-1.750528812E0
2.351378406E1,-5.600860715E-1,3.893155098E0,-2.271424055E0
2.353045073E1,-2.302284241E-1,4.107858658E0,-2.456726789E0
2.354711740E1,4.800510406E-1,2.640545845E0,-3.888374090E0
2.356378406E1,3.060603142E-1,1.910816193E0,-3.920309782E0
2.358045073E1,5.228899717E-1,1.597811699E0,6.527371407E-1
2.359711739E1,1.621060610E0,1.193042755E0,7.865221024E0
2.361378406E1,-1.399642825E0,2.685384750E-1,1.017426491E0
2.363045073E1,-3.760895729E0,-3.485713005E-1,-3.431449413E0
2.364711739E1,-3.459373474E0,-6.472673416E-1,-5.516649723E0
2.366378406E1,-2.471388817E0,-8.911542892E-1,-4.969463348E0
2.368045072E1,-1.877272129E0,-1.068254471E0,-4.267213345E0
2.369711739E1,-1.268634677E0,-9.157981873E-1,-3.389595032E0
2.371378406E1,-1.493833065E-1,-4.395794868E-1,-1.879092216E0
2.373045072E1,8.147659302E-1,-5.760827065E-1,-9.741754532E-1
2.374711739E1,6.652891636E-1,-1.143007755E0,-3.931131363E-1
2.376378405E1,-6.865234375E-1,-1.290976048E0,-4.747600555E-1
2.378045072E1,-1.408961177E0,-1.336992741E0,-6.223726273E-1
2.379711739E1,-1.547219872E0,-1.443666935E0,-1.844100952E0
2.381378405E1,-1.070039392E0,-1.253702641E0,-1.816906929E0
2.383045072E1,-4.895479679E-1,-6.597695351E-1,-1.045121670E0
2.384711738E1,-1.605172157E-1,-3.436870575E-1,-1.122620583E0
2.386378405E1,6.081581116E-2,-5.118155479E-1,-1.003547192E0
2.388045072E1,2.361874580E-1,-1.062753201E0,-2.381281853E-1
2.389711738E1,2.470791340E-1,-1.737730026E0,8.075189590E-1
2.391378405E1,2.075748444E-1,-1.934625149E0,1.025408268E0
2.393045071E1,-5.478167534E-2,-1.851513147E0,3.298377991E-1
2.394711738E1,-3.226130009E-1,-1.638125896E0,-1.518583298E-1
2.396378405E1,-3.131566048E-1,-1.260520935E0,-4.438238144E-1
2.398045071E1,-6.329777241E-1,-6.637635231E-1,1.264003754E0
2.399711738E1,-1.197209120E0,5.924208164E0,4.681208611E0
2.401378404E1,1.143180132E0,9.145978928E0,5.210630894E0
2.403045071E1,3.960262775E0,3.731481075E0,-1.450522900E0
2.404711738E1,2.461149216E0,9.152207375E-1,-1.686866283E0
2.406378404E1,-8.866727352E-1,-3.928585052E-1,5.184841156E-2
2.408045071E1,-7.885847092E-1,-2.665185928E-2,-3.710489273E-1
2.409711737E1,2.945337296E-1,9.865760803E-1,-2.762878895E0
2.411378404E1,1.700122356E-1,2.374236107E0,-3.244165421E0
2.413045071E1,-6.432899237E-1,3.518484116E0,-2.239090443E0
2.414711737E1,-1.257439017E0,3.586232185E0,-1.937489271E0
2.416378404E1,-1.342497230E0,2.454551697E0,-1.915363312E0
2.418045070E1,-6.863394976E-1,1.042893410E0,-2.036159992E0
2.419711737E1,2.680386305E-1,-1.885967255E-1,-1.738414526E0
2.421378404E1,4.235252142E-1,-5.818529129E-1,-1.504009724E0
2.423045070E1,-1.843935251E-1,-6.337680817E-1,-1.568843603E0
2.424711737E1,-8.117134571E-1,-3.328208923E-1,-1.403776169E0
2.426378403E1,-1.185008049E0,6.838035583E-2,-5.069570541E-1
2.428045070E1,-1.394910574E0,3.421316147E-1,-8.077907562E-2
2.429711737E1,-1.280918002E0,3.807229996E-1,-5.302689075E-1
2.431378403E1,-6.177608967E-1,-5.306625366E-2,-1.301112890E0
2.433045070E1,-1.505261660E-1,-6.213026047E-1,-1.500257492E0
2.434711736E1,1.393544674E-1,-9.542999268E-1,-1.673492432E0
2.436378403E1,1.797854900E-1,-1.037407875E0,-1.551514149E0
2.438045070E1,7.067263126E-2,-9.323768616E-1,-1.094783068E0
2.439711736E1,1.529072523E-1,-8.687343597E-1,-6.811430454E-1
2.441378403E1,2.775049806E-1,-7.144184113E-1,-2.072379589E-1
2.443045069E1,3.401570916E-1,-5.555772781E-1,-8.955931664E-2
2.444711736E1,4.712432027E-1,-6.503000259E-1,-9.511137009E-2
2.446378403E1,7.204595804E-1,-8.757944107E-1,-3.157541752E-1
2.448045069E1,1.001627207E0,-1.102070808E0,-6.895325184E-1
2.449711736E1,1.028761625E0,-1.121421814E0,-5.498471260E-1
2.451378402E1,5.904483795E-1,-1.022862434E0,-7.984876633E-2
2.453045069E1,4.857344031E-1,-9.629707336E-1,1.570708752E-1
2.454711736E1,6.446857452E-1,-7.728977203E-1,-2.996134758E-2
2.456378402E1,6.943116188E-1,-6.687631607E-1,-3.009579182E-1
2.458045069E1,5.231651664E-1,-6.496410370E-1,-2.366733551E-2
2.459711735E1,4.253198504E-1,-5.414266586E-1,4.473316669E-1
2.461378402E1,6.173621416E-1,-2.959680557E-1,8.878693581E-1
2.463045069E1,9.268174767E-1,-1.896848679E-1,6.777700186E-1
2.464711735E1,1.184713125E0,-5.039396286E-1,1.844087839E-1
2.466378402E1,1.248334289E0,-7.955083847E-1,3.419669867E-1
2.468045068E1,1.368295908E0,-7.375402451E-1,9.102500677E-1
2.469711735E1,1.554912329E0,-3.199844360E-1,9.036172628E-1
2.471378402E1,1.707311153E0,1.124382019E-2,4.906640053E-1
2.473045068E1,1.488118410E0,-1.262283325E-2,8.147112131E-1
2.474711735E1,1.436229229E0,3.571834564E-1,1.542272568E0
2.476378401E1,1.216865540E0,1.082611084E0,1.343973160E0
2.478045068E1,1.178083539E0,2.140336037E0,1.433721781E-1
2.479711735E1,1.146448970E0,2.782113075E0,-7.564337254E-1
2.481378401E1,1.110279202E0,2.884356499E0,-6.661764383E-1
2.483045068E1,1.158521295E0,2.959358215E0,2.923750877E-1
2.484711734E1,1.079150677E0,3.129056931E0,8.405296803E-1
2.486378401E1,8.727983236E-1,3.575083733E0,1.451632977E-1
2.488045068E1,2.523641288E-1,3.913629532E0,-9.500321150E-1
2.489711734E1,-1.432249188E0,3.837874413E0,-7.402620316E-1
2.491378401E1,-2.497408152E0,2.899997711E0,1.589703560E-1
2.493045067E1,-2.960061073E0,1.270805359E0,8.235989809E-1
2.494711734E1,-2.750550747E0,3.426799774E-1,8.181076050E-1
2.496378401E1,-2.750550747E0,3.426799774E-1,8.181076050E-1
2.496378401E1,-1.304342151E0,-1.233291626E-1,1.009846568E0
2.499711734E1,-8.340528011E-1,7.640991211E-1,3.616476297E0
2.501378400E1,-1.122281790E0,8.067817688E-1,3.605146646E0
2.503045067E1,-7.773900032E-1,6.210641861E-1,1.208955526E0
2.504711734E1,-6.535507441E-1,4.812374115E-1,-3.322587013E-1
2.506378400E1,-7.867150307E-1,3.769340515E-1,-9.928789139E-1
2.508045067E1,-7.730890512E-1,4.388275146E-1,-7.768194675E-1
2.509711733E1,5.355083942E-2,3.464174271E-1,-1.728618145E-1
2.511378400E1,5.702109337E-1,1.221446991E-1,-5.575323105E-1
2.513045067E1,7.211205959E-1,-6.118144989E-1,-1.651394129E0
2.514711733E1,2.793529034E-1,-9.307765961E-1,-1.821964025E0
2.516378400E1,1.374173164E-2,-1.153123856E0,-8.397665024E-1
2.518045066E1,-5.769962072E-2,-1.327976227E0,-6.060190201E-1
2.519711733E1,1.268519163E-1,-1.938498020E0,-1.242343187E0
2.521378400E1,4.619791508E-1,-2.044129372E0,-9.851922989E-1
2.523045066E1,6.237655878E-1,-1.329290390E0,1.330185413E0
2.524711733E1,-2.432641983E-1,-4.936857224E-1,2.457659245E0
2.526378399E1,-2.183686733E0,1.013422012E-1,2.818405151E0
2.528045066E1,-3.751086235E0,-2.073106766E-1,-1.432819843E0
2.529711733E1,-3.493036270E0,-9.430475235E-1,-3.242512703E0
2.531378399E1,-3.493036270E0,-9.430475235E-1,-3.242512703E0
2.533045066E1,-1.788040519E0,-2.392382622E0,-4.188590050E0
2.534711732E1,-1.419833422E0,-2.745166779E0,-4.085908890E0
2.536378399E1,-1.287476540E0,-2.605720043E0,-3.351570845E0
2.538045066E1,-6.982553005E-1,-2.016420841E0,-2.084016085E0
2.539711732E1,2.683184147E-1,-1.613462448E0,-9.417676926E-1
2.541378399E1,1.673885345E0,-1.878617287E0,5.574054718E-1
2.543045065E1,1.747570515E0,-2.639733791E0,6.704201698E-1
2.544711732E1,5.136418343E-1,-2.963346958E0,-2.038922310E-1
2.546378399E1,-2.280378342E-2,-2.689929008E0,-6.613998413E-1
2.548045065E1,4.907526970E-1,-2.289101124E0,-5.883178711E-1
2.549711732E1,1.085730553E0,-2.141026497E0,-1.067843437E-1
2.551378398E1,1.341426373E0,-1.755109310E0,4.548921585E-1
2.553045065E1,1.256400824E0,-1.191860199E0,1.933093071E-1
2.554711732E1,8.407032490E-1,-2.305145264E-1,-1.787865877E0
2.556378398E1,-2.620327473E-1,5.014781952E-1,-1.698064804E-1
2.558045065E1,-2.742785931E0,4.172788143E0,4.574999809E0
2.559711731E1,-1.409185171E0,6.824932575E0,6.945191383E0
2.561378398E1,1.769812107E0,4.747997761E0,-1.535505533E0
2.563045065E1,5.435516834E-1,3.519338608E0,-2.471087933E0
2.564711731E1,-3.779063225E-1,2.333739281E0,1.944184303E-1
